Date,Open,High,Low,Close,Adj Close,Volume,pct_change,log_change,7ma,14ma,21ma,MA5,MA10,5rasd,10rasd,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,1mtm,3mtm,60roc,7rsv,14rsv,21rsv,15wpr,14cci,next_rtn,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2010-05-06,9.065357208251951,9.223214149475098,7.116071224212647,8.79464340209961,7.445539951324463,1285860800,-0.038048293629674754,-0.038791030854805106,9.181444746744925,9.166423346042386,9.05553641640527,9.202571487426757,9.360607147216797,0.17343342909749937,0.30434013891505834,0.1742470173867936,-0.1259083303396551,30.453090073907376,49.264996019994236,53.16102291483159,0.5658158574785503,0.4297957079751153,0.3237754958016533,9.804534305053478,8.752608770072081,9.902937858515795,8.659919360635293,9.845112472334723,8.341248113922486,-0.3478565216064471,-0.7178564071655273,25.51608634507474,0.0,6.326265817954237,20.401598368771452,-35.801085586552496,-155.36214386966384,-0.029862453286001567,86.40707692239883,83.42641377494053,75.78220402950947,29.090192482842262,-1.4095978342561288,6.583412201503752
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.13139009475708,1676018400,-0.04219304321951816,-0.0431090278086276,8.991976218292336,9.06737631762801,8.998084981544297,9.022356986999512,9.23571424484253,0.22830848915403154,0.3049936869181638,0.3441649396934743,0.006108763251960525,24.43382364642291,43.65158432898296,47.9366222076612,0.636071137019566,0.4686732632773265,0.3541496594746909,9.972319508989424,8.322170215306057,9.990927876171591,8.514735314397607,9.860857252669673,8.311591677616553,-0.37107276916503906,-0.8150005340576172,20.879451583680563,0.0,0.0,0.0,-49.993188412166916,-127.74757690609168,-0.03221054723755967,86.13706587710507,82.86727873054164,74.87590606768799,27.120340475100768,-0.16123703711793758,8.504583858863237
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081545,7.67956018447876,984306400,0.07686764513083935,0.0740564984504673,9.011749831489638,9.067868898088483,9.0047200442295,8.934071159362794,9.180321311950683,0.27027559114876093,0.3001907697593522,0.17045031629780993,-0.007029787260137255,38.075836524304975,54.521828466962965,55.285955695893534,0.6890815326145716,0.5005610670362202,0.3828061194646928,9.797285429826148,8.347714210502398,9.962435378010905,8.591186867777669,9.853724043467603,8.36022143615247,0.6475000381469744,-0.07142925262451172,27.84516334026479,59.46208919930828,51.84442236810269,51.84442236810269,-25.228808256629204,-36.69300637451462,0.014944970190942097,85.8671007842012,82.30826831767236,73.97138634556494,25.201441644761296,1.2059968201712836,10.317027627380936
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.756062507629394,848906800,0.009961198342211142,0.009911912632238484,9.04916972492033,9.080343632371672,9.018966349773402,8.918642807006837,9.160607147216798,0.30372774528602886,0.2969468127447926,0.05374545214784732,-0.03020337514692706,45.949317115012114,48.53006254125074,56.058935059465796,0.6881632804870604,0.4845661095210486,0.39659861155918685,9.746080484664878,8.35228666141841,9.958299773831948,8.581547055173703,9.848523761006087,8.413823142476987,0.0903587341308576,0.36678600311279297,28.016775453339626,67.76003328005605,59.079319821288536,59.079319821288536,-21.77293503568926,-16.031783243349416,0.018583334959143993,85.59718482538341,81.74940682449815,73.06873209807422,23.33448705669621,2.65595683599329,11.973822118780307
2010-05-12,9.258570671081545,9.397500038146973,9.239286422729492,9.360357284545898,7.924474716186523,654379600,0.021713629012991786,0.021481246071138133,9.12696661482672,9.117678785994903,9.050001889298173,8.962214279174805,9.162357139587403,0.33880466699345263,0.29585789280744884,-0.06566965537145641,-0.07696472552854772,46.24472192445143,47.57098875582533,58.00098369855442,0.6872447558811732,0.4745149953024729,0.40496587753295915,9.663770825355725,8.39112702795064,9.934833941659276,8.582665982046779,9.854292138244416,8.474925590869935,0.1989278793334961,0.9367866516113281,28.85447009356248,100.0,75.00719687048763,75.00719687048763,-14.164710576818393,18.704732246779123,0.010993771833732069,85.32732117918657,81.19071853241712,72.168030183814,21.52039792325852,4.153599165140639,13.435470424179824
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.811697959899902,599712400,-0.014231721379604333,-0.014333963540222148,9.152010783034713,9.132274052883409,9.066105652785494,9.04871425628662,9.125642871856689,0.358680480052743,0.2914310067657997,-0.0655488132611417,-0.08590513024921975,49.69687341739491,43.03586650290412,55.13662897633765,0.6821428707667758,0.48188751084463943,0.4138434046790715,9.659664366318179,8.391968378607185,9.859682244175735,8.594195341099097,9.852550064259722,8.519762935647273,-0.13321399688720703,0.15607261657714666,27.55368606840749,85.7796866919409,66.88471888171838,64.34093847191158,-19.25963237851347,15.41272562233355,-0.01846355866168259,85.05751302092774,80.63222771424817,71.26936707116434,19.760024665917616,5.665439153868517,14.670450962487566
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.674424648284912,759362800,-0.017572470939327223,-0.01772869972956153,9.13025798237186,9.123304123216728,9.06600510074893,9.177000045776367,9.09967851638794,0.2988347937357105,0.28977633792606783,-0.005988158851618408,-0.06425288162293086,48.0139052295648,41.546255652476866,51.96565218304153,0.6765817233494349,0.49359672410147537,0.42292506354195747,9.641752150681787,8.387737639008504,9.780896918494548,8.592980606835042,9.849610262546566,8.539369331366196,-0.16214370727539062,-0.09642982482910156,25.077608167689313,68.47118779344635,54.78948894739586,51.358318627791604,-23.485696153597758,-20.024967914878815,-0.005251622543318679,84.78776352264943,80.07395863241977,70.37282882448953,18.0541460908107,7.159971348009886,15.655560359639008
2010-05-17,9.096428871154783,9.149286270141602,8.846785545349121,9.079285621643066,7.686519622802734,762834800,0.0015759560861625058,0.0015747155705308942,9.117514892189662,9.117434989673574,9.067212420830215,9.178643035888673,9.056357097625732,0.2570591341938734,0.2894005709219012,0.01456577997006292,-0.050302471359447765,58.79881491089722,45.43651461489651,52.76068433901843,0.41877569471086773,0.49229577609470904,0.42612237022036614,9.65198359122003,8.458832546911246,9.754845240143311,8.579134366485107,9.842899422095401,8.56927743671575,0.014286041259765625,-0.28107166290283203,26.05742158900217,69.99619257817432,56.00977204003962,52.50218196895686,-22.924830743511727,-19.004283232828538,-0.0018846131547379796,84.51807585306294,79.5159355371586,69.47850109042884,16.403468679249173,8.60804758622807,16.37604525123798
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133787,7.630281925201416,782678400,-0.007316454980877416,-0.007343351509416133,9.091350528425695,9.103491316001604,9.062271058675995,9.14892864227295,9.033785724639893,0.2228889943802312,0.2995089760588991,0.04405883431801705,-0.029079469749699882,72.44288960303106,44.69575593027453,52.115153994775994,0.3520920617239816,0.4940815993717738,0.4298128627595449,9.38019824530505,8.898985551168863,9.727347872291014,8.55948888809368,9.834315801801147,8.595854257402955,-0.06642818450927912,-0.21428585052490412,25.915584945927385,0.0,50.335618580887186,47.183370151275405,-25.53278001851463,-8.802778693661303,-0.017978048108618916,84.24845317749208,78.95818266468007,68.58646908427814,14.808625994018316,9.983208164278023,16.82552525068396
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.508732318878174,1025726800,-0.015929670988266666,-0.016057911911026575,9.035834292193295,9.072263885000869,9.044726924568732,9.050714302062989,9.006464290618897,0.17599375762329494,0.30796041780024963,0.10053332198239495,0.008892632375436804,37.52766070323309,37.928165232541666,51.48115632161407,0.2973980222429548,0.4932397774287632,0.43284005210513177,9.426350332850538,8.795180581456103,9.630145376033193,8.553119901284399,9.822431478809944,8.620493656484653,-0.14357185363769354,-0.19571399688720703,26.022530911708387,0.0,40.9314912530379,35.6877726506704,-31.16936506703335,-36.25060073615902,-0.004649298056704554,83.97889865781661,78.40072423537933,67.69681757646444,13.27017820210375,11.261961902323149,17.00571453388309
